# StartTime = 06/13/2023 02:59:20.6064 PM
# FuelCalculationMethod = MassAirFlow
Time (sec), Vehicle speed (MPH), Instant fuel economy (MPG), Total fuel economy (MPG), Fuel rate (gal/hr), Instant CO2 rate (lb/mile), Total CO2 (lbs), CO2 flow (lb/min), Engine RPM (RPM), Intake air temperature (°F), Mass air flow rate (lb/min), Absolute load value (%), Engine fuel rate (gal/hr), Engine Fuel Rate (lb/min), Vehicle Fuel Rate (lb/min), Cylinder Fuel Rate, Mass air flow rate (lb/min).1, Engine Power (hp), Fuel Remaining (gal), Intake Air Temp (F), Outside Air Temp (F), Calculated load value (%), Engine coolant temperature (°F), Time since engine start (sec), Fuel level input (%), Evap system vapor pressure (inH2O), Ambient air temperature (°F), Engine oil temperature (°F), Engine Exhaust Flow Rate (lb/min), Intake manifold absolute pressure (inHg), AirCon High Side Pressure (PSI), A/C Cutoff Signal, Fuel system 1 status, Fuel system 2 status, Trip Distance (miles), Trip Fuel (gal), Trip Fuel Economy (MPG), Trip Duration (min), Ambient Temperature Sensor (°F), Blower Motor Speed Level, Blower Motor Speed Level (Rear), Compressor Drive Check, Compressor Speed (RPM), Compressor Target Speed (RPM), Electric Fan Speed (%), Engine Coolant Temperature (°F), Humidity Level, Humidity Sensor (%), Regulator Pressure Sensor (MPa), Room Temperature Sensor (°F), This item is Engine Coolant Temperature. (°F), This item is only used to display the customized status., Air Conditioner Feedback Value (L/s), Ambient Temperature for Air Conditioner (°F), Current Air Conditioner ECU Communication Status, Engine Coolant Temperature (IN) (°F), Engine Fuel Rate (lb/min).1, Engine Speed (RPM), Initial Intake Air Temperature (°F), Intake Air (°F), This item indicates the output value of the Refrigerant Outlet Temperature Sensor. (°F)
599.553,0.0,0.0,30.57437,0.01860685,0.0,5.923396,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07524408,30.60884,9.936414,77.0,9,0,0,1890,1887,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
600.559,0.0,0.0,30.57437,0.01860685,0.0,5.923396,0.006076947,0.0,95.0,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.303134,0.07524408,30.60884,9.936414,77.0,9,0,0,1890,1887,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,96.8,0
601.556,0.0,0.0,30.57199,0.01860685,0.0,5.923858,0.006076947,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,4,0,2.303134,0.07526767,30.59925,10.01999,77.0,9,0,0,1889,1835,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
602.555,0.0,0.0,30.57199,0.01860685,0.0,5.923858,0.006076947,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,4,0,2.303134,0.07526767,30.59925,10.01999,77.0,9,0,0,1889,1835,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
603.553,0.0,0.0,30.57199,0.01860685,0.0,5.923858,0.006076947,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,4,0,2.303134,0.07526767,30.59925,10.01999,77.0,9,0,0,1889,1835,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
604.553,0.0,0.0,30.57199,0.01860685,0.0,5.923858,0.006076947,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,4,0,2.303134,0.07526767,30.59925,10.01999,77.0,9,0,0,1889,1835,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
605.554,0.0,0.0,30.57199,0.01860685,0.0,5.923858,0.006076947,0.0,96.8,0.027783,0.0,0,0,0,0,0.0,0.2551206,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,4,0,2.303134,0.07526767,30.59925,10.01999,77.0,9,0,0,1889,1835,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
606.555,16.15565,26.89312,30.5616,0.6007355,0.7286562,5.940371,0.1961986,1160.75,96.8,0.896994,50.58823,0,0,0,0,1.650109,8.236752,0,0,0,100.0,192.2,616,0,0,77.0,0,0,0.0,0,0,4,0,2.325752,0.0761105,30.55756,10.0995,77.0,9,0,0,1858,1883,0,191.21,0,0,0,78.8,0,0,0,0,1,0,0,3266.25,89.375,86.0,0
607.555,16.15565,26.89312,30.5616,0.6007355,0.7286562,5.940371,0.1961986,1160.75,96.8,0.896994,50.58823,0,0,0,0,1.650109,8.236752,0,0,0,100.0,192.2,616,0,0,77.0,0,0,0.0,0,0,4,0,2.325752,0.0761105,30.55756,10.0995,77.0,9,0,0,1858,1883,0,191.21,0,0,0,78.8,0,0,0,0,1,0,0,3266.25,89.375,86.0,0
608.556,16.15565,26.89312,30.5616,0.6007355,0.7286562,5.940371,0.1961986,1160.75,96.8,0.896994,50.58823,0,0,0,0,1.650109,8.236752,0,0,0,100.0,192.2,616,0,0,77.0,0,0,0.0,0,0,4,0,2.325752,0.0761105,30.55756,10.0995,77.0,9,0,0,1858,1883,0,191.21,0,0,0,78.8,0,0,0,0,1,0,0,3266.25,89.375,86.0,0
609.56,16.15565,26.89312,30.5616,0.6007355,0.7286562,5.940371,0.1961986,1160.75,96.8,0.896994,50.58823,0,0,0,0,1.650109,8.236752,0,0,0,100.0,192.2,616,0,0,77.0,0,0,0.0,0,0,4,0,2.325752,0.0761105,30.55756,10.0995,77.0,9,0,0,1858,1883,0,191.21,0,0,0,78.8,0,0,0,0,1,0,0,3266.25,89.375,86.0,0
610.558,16.15565,26.89312,30.5616,0.6007355,0.7286562,5.940371,0.1961986,1160.75,96.8,0.896994,50.58823,0,0,0,0,1.650109,8.236752,0,0,0,100.0,192.2,616,0,0,77.0,0,0,0.0,0,0,4,0,2.325752,0.0761105,30.55756,10.0995,77.0,9,0,0,1858,1883,0,191.21,0,0,0,78.8,0,0,0,0,1,0,0,3266.25,89.375,86.0,0
611.569,29.82582,10.5915,30.32275,2.816015,1.850148,6.012375,0.9197029,3317.75,96.8,4.1013,52.94118,0,0,0,0,4.234108,38.6107,0,0,0,79.60784,192.2,616,0,0,77.0,0,0,64.58871,0,0,2,0,2.364773,0.07978558,29.6391,10.18174,77.63,9,0,0,1887,1874,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,1743.75,89.375,87.8,0
612.57,29.82582,10.5915,30.32275,2.816015,1.850148,6.012375,0.9197029,3317.75,96.8,4.1013,52.94118,0,0,0,0,4.234108,38.6107,0,0,0,79.60784,192.2,616,0,0,77.0,0,0,64.58871,0,0,2,0,2.364773,0.07978558,29.6391,10.18174,77.63,9,0,0,1887,1874,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,1743.75,89.375,87.8,0
613.56,29.82582,10.5915,30.32275,2.816015,1.850148,6.012375,0.9197029,3317.75,96.8,4.1013,52.94118,0,0,0,0,4.234108,38.6107,0,0,0,79.60784,192.2,616,0,0,77.0,0,0,64.58871,0,0,2,0,2.364773,0.07978558,29.6391,10.18174,77.63,9,0,0,1887,1874,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,1743.75,89.375,87.8,0
614.574,29.82582,10.5915,30.32275,2.816015,1.850148,6.012375,0.9197029,3317.75,96.8,4.1013,52.94118,0,0,0,0,4.234108,38.6107,0,0,0,79.60784,192.2,616,0,0,77.0,0,0,64.58871,0,0,2,0,2.364773,0.07978558,29.6391,10.18174,77.63,9,0,0,1887,1874,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,1743.75,89.375,87.8,0
615.557,29.82582,10.5915,30.32275,2.816015,1.850148,6.012375,0.9197029,3317.75,96.8,4.1013,52.94118,0,0,0,0,4.234108,38.6107,0,0,0,79.60784,192.2,616,0,0,77.0,0,0,64.58871,0,0,2,0,2.364773,0.07978558,29.6391,10.18174,77.63,9,0,0,1887,1874,0,189.95,0,0,0,78.8,0,0,0,0,1,0,0,1743.75,89.375,87.8,0
616.559,36.6609,32.51492,30.33134,1.12751,0.6026721,6.043426,0.3682417,1604.5,96.8,1.681533,43.92157,0,0,0,0,2.306858,15.45942,0,0,0,90.19608,192.2,616,0,0,77.0,0,0,9.264788,0,0,2,0,2.415478,0.0813704,29.68498,10.26266,77.63,9,0,0,1876,1892,0,191.21,0,0,0,78.8,0,0,0,0,1,0,0,577.25,89.375,87.8,0
617.556,36.6609,32.51492,30.33134,1.12751,0.6026721,6.043426,0.3682417,1604.5,96.8,1.681533,43.92157,0,0,0,0,2.306858,15.45942,0,0,0,90.19608,192.2,616,0,0,77.0,0,0,9.264788,0,0,2,0,2.415478,0.0813704,29.68498,10.26266,77.63,9,0,0,1876,1892,0,191.21,0,0,0,78.8,0,0,0,0,1,0,0,577.25,89.375,87.8,0
618.556,36.6609,32.51492,30.33134,1.12751,0.6026721,6.043426,0.3682417,1604.5,96.8,1.681533,43.92157,0,0,0,0,2.306858,15.45942,0,0,0,90.19608,192.2,616,0,0,77.0,0,0,9.264788,0,0,2,0,2.415478,0.0813704,29.68498,10.26266,77.63,9,0,0,1876,1892,0,191.21,0,0,0,78.8,0,0,0,0,1,0,0,577.25,89.375,87.8,0
619.555,36.6609,32.51492,30.33134,1.12751,0.6026721,6.043426,0.3682417,1604.5,96.8,1.681533,43.92157,0,0,0,0,2.306858,15.45942,0,0,0,90.19608,192.2,616,0,0,77.0,0,0,9.264788,0,0,2,0,2.415478,0.0813704,29.68498,10.26266,77.63,9,0,0,1876,1892,0,191.21,0,0,0,78.8,0,0,0,0,1,0,0,577.25,89.375,87.8,0
620.554,36.6609,32.51492,30.33134,1.12751,0.6026721,6.043426,0.3682417,1604.5,96.8,1.681533,43.92157,0,0,0,0,2.306858,15.45942,0,0,0,90.19608,192.2,616,0,0,77.0,0,0,9.264788,0,0,2,0,2.415478,0.0813704,29.68498,10.26266,77.63,9,0,0,1876,1892,0,191.21,0,0,0,78.8,0,0,0,0,1,0,0,577.25,89.375,87.8,0
621.558,36.6609,32.51492,30.33134,1.12751,0.6026721,6.043426,0.3682417,1604.5,96.8,1.681533,43.92157,0,0,0,0,2.306858,15.45942,0,0,0,90.19608,192.2,616,0,0,77.0,0,0,9.264788,0,0,2,0,2.415478,0.0813704,29.68498,10.26266,77.63,9,0,0,1876,1892,0,191.21,0,0,0,78.8,0,0,0,0,1,0,0,577.25,89.375,87.8,0
622.552,36.6609,422.6076,30.48076,0.08674927,0.04636887,6.045693,0.02833207,114.0,87.8,0.129654,0.0,0,0,0,0,0.07300323,1.189429,0,0,0,0.0,192.2,616,0,0,77.0,0,0,1.477134,0,0,1,0,2.465094,0.08148615,30.2517,10.36173,77.63,9,0,0,1877,1857,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
623.556,36.6609,422.6076,30.48076,0.08674927,0.04636887,6.045693,0.02833207,114.0,87.8,0.129654,0.0,0,0,0,0,0.07300323,1.189429,0,0,0,0.0,192.2,616,0,0,77.0,0,0,1.477134,0,0,1,0,2.465094,0.08148615,30.2517,10.36173,77.63,9,0,0,1877,1857,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
624.554,36.6609,422.6076,30.48076,0.08674927,0.04636887,6.045693,0.02833207,114.0,87.8,0.129654,0.0,0,0,0,0,0.07300323,1.189429,0,0,0,0.0,192.2,616,0,0,77.0,0,0,1.477134,0,0,1,0,2.465094,0.08148615,30.2517,10.36173,77.63,9,0,0,1877,1857,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
625.552,36.6609,422.6076,30.48076,0.08674927,0.04636887,6.045693,0.02833207,114.0,87.8,0.129654,0.0,0,0,0,0,0.07300323,1.189429,0,0,0,0.0,192.2,616,0,0,77.0,0,0,1.477134,0,0,1,0,2.465094,0.08148615,30.2517,10.36173,77.63,9,0,0,1877,1857,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
626.556,36.6609,422.6076,30.48076,0.08674927,0.04636887,6.045693,0.02833207,114.0,87.8,0.129654,0.0,0,0,0,0,0.07300323,1.189429,0,0,0,0.0,192.2,616,0,0,77.0,0,0,1.477134,0,0,1,0,2.465094,0.08148615,30.2517,10.36173,77.63,9,0,0,1877,1857,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
627.557,26.09759,1410.733,30.6163,0.01849931,0.01389054,6.046292,0.006041826,0.0,87.8,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,616,0,0,77.0,0,0,4.382951,0,0,1,0,2.507855,0.08151674,30.76491,10.45421,77.0,9,0,0,1842,1830,0,193.1,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
628.552,26.09759,1410.733,30.6163,0.01849931,0.01389054,6.046292,0.006041826,0.0,87.8,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,616,0,0,77.0,0,0,4.382951,0,0,1,0,2.507855,0.08151674,30.76491,10.45421,77.0,9,0,0,1842,1830,0,193.1,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
629.551,26.09759,1410.733,30.6163,0.01849931,0.01389054,6.046292,0.006041826,0.0,87.8,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,616,0,0,77.0,0,0,4.382951,0,0,1,0,2.507855,0.08151674,30.76491,10.45421,77.0,9,0,0,1842,1830,0,193.1,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
630.554,26.09759,1410.733,30.6163,0.01849931,0.01389054,6.046292,0.006041826,0.0,87.8,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,616,0,0,77.0,0,0,4.382951,0,0,1,0,2.507855,0.08151674,30.76491,10.45421,77.0,9,0,0,1842,1830,0,193.1,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
631.554,26.09759,1410.733,30.6163,0.01849931,0.01389054,6.046292,0.006041826,0.0,87.8,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,616,0,0,77.0,0,0,4.382951,0,0,1,0,2.507855,0.08151674,30.76491,10.45421,77.0,9,0,0,1842,1830,0,193.1,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
632.554,9.320568,502.8471,30.66046,0.01853559,0.03896977,6.046867,0.006053673,0.0,87.8,0.027783,0.0,0,0,0,0,0.0,0.2541435,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.522383,0.08154608,30.932,10.53504,77.0,9,0,0,1815,1828,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,2239.75,89.375,89.6,0
633.553,9.320568,502.8471,30.66046,0.01853559,0.03896977,6.046867,0.006053673,0.0,87.8,0.027783,0.0,0,0,0,0,0.0,0.2541435,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.522383,0.08154608,30.932,10.53504,77.0,9,0,0,1815,1828,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,2239.75,89.375,89.6,0
634.55,9.320568,502.8471,30.66046,0.01853559,0.03896977,6.046867,0.006053673,0.0,87.8,0.027783,0.0,0,0,0,0,0.0,0.2541435,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.522383,0.08154608,30.932,10.53504,77.0,9,0,0,1815,1828,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,2239.75,89.375,89.6,0
635.561,9.320568,502.8471,30.66046,0.01853559,0.03896977,6.046867,0.006053673,0.0,87.8,0.027783,0.0,0,0,0,0,0.0,0.2541435,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.522383,0.08154608,30.932,10.53504,77.0,9,0,0,1815,1828,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,2239.75,89.375,89.6,0
636.558,9.320568,502.8471,30.66046,0.01853559,0.03896977,6.046867,0.006053673,0.0,87.8,0.027783,0.0,0,0,0,0,0.0,0.2541435,0,0,0,0.0,192.2,616,0,0,77.0,0,0,0.0,0,0,1,0,2.522383,0.08154608,30.932,10.53504,77.0,9,0,0,1815,1828,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,2239.75,89.375,89.6,0
637.555,18.01976,10.32133,30.51397,1.745876,1.898576,6.091214,0.5701984,2313.25,87.8,2.616894,45.88235,0,0,0,0,3.34255,23.9379,0,0,0,89.80392,192.2,616,0,0,77.0,0,0,0.0,0,0,2,0,2.546238,0.08380953,30.38124,10.61602,77.0,9,0,0,1853,1873,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
638.561,18.01976,10.32133,30.51397,1.745876,1.898576,6.091214,0.5701984,2313.25,87.8,2.616894,45.88235,0,0,0,0,3.34255,23.9379,0,0,0,89.80392,192.2,616,0,0,77.0,0,0,0.0,0,0,2,0,2.546238,0.08380953,30.38124,10.61602,77.0,9,0,0,1853,1873,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
639.555,18.01976,10.32133,30.51397,1.745876,1.898576,6.091214,0.5701984,2313.25,87.8,2.616894,45.88235,0,0,0,0,3.34255,23.9379,0,0,0,89.80392,192.2,616,0,0,77.0,0,0,0.0,0,0,2,0,2.546238,0.08380953,30.38124,10.61602,77.0,9,0,0,1853,1873,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
640.555,18.01976,10.32133,30.51397,1.745876,1.898576,6.091214,0.5701984,2313.25,87.8,2.616894,45.88235,0,0,0,0,3.34255,23.9379,0,0,0,89.80392,192.2,616,0,0,77.0,0,0,0.0,0,0,2,0,2.546238,0.08380953,30.38124,10.61602,77.0,9,0,0,1853,1873,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
641.564,18.01976,10.32133,30.51397,1.745876,1.898576,6.091214,0.5701984,2313.25,87.8,2.616894,45.88235,0,0,0,0,3.34255,23.9379,0,0,0,89.80392,192.2,616,0,0,77.0,0,0,0.0,0,0,2,0,2.546238,0.08380953,30.38124,10.61602,77.0,9,0,0,1853,1873,0,193.1,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,91.4,0
642.555,17.39839,786.1934,30.58686,0.02212992,0.02492495,6.091798,0.007227569,0.0,91.4,0.033075,0.0,0,0,0,0,0.0,0.3034257,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.25714,0,0,1,0,2.56981,0.08383932,30.65161,10.70527,77.0,9,0,0,1894,1915,0,194.99,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,93.2,0
643.557,17.39839,786.1934,30.58686,0.02212992,0.02492495,6.091798,0.007227569,0.0,91.4,0.033075,0.0,0,0,0,0,0.0,0.3034257,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.25714,0,0,1,0,2.56981,0.08383932,30.65161,10.70527,77.0,9,0,0,1894,1915,0,194.99,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,93.2,0
644.555,17.39839,786.1934,30.58686,0.02212992,0.02492495,6.091798,0.007227569,0.0,91.4,0.033075,0.0,0,0,0,0,0.0,0.3034257,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.25714,0,0,1,0,2.56981,0.08383932,30.65161,10.70527,77.0,9,0,0,1894,1915,0,194.99,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,93.2,0
645.554,17.39839,786.1934,30.58686,0.02212992,0.02492495,6.091798,0.007227569,0.0,91.4,0.033075,0.0,0,0,0,0,0.0,0.3034257,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.25714,0,0,1,0,2.56981,0.08383932,30.65161,10.70527,77.0,9,0,0,1894,1915,0,194.99,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,93.2,0
646.555,17.39839,786.1934,30.58686,0.02212992,0.02492495,6.091798,0.007227569,0.0,91.4,0.033075,0.0,0,0,0,0,0.0,0.3034257,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.25714,0,0,1,0,2.56981,0.08383932,30.65161,10.70527,77.0,9,0,0,1894,1915,0,194.99,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,93.2,0
647.556,4.349598,235.1221,30.60495,0.01849931,0.08334322,6.092338,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.57628,0.08386689,30.71867,10.78473,77.0,9,0,0,1903,1869,0,193.73,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
648.556,4.349598,235.1221,30.60495,0.01849931,0.08334322,6.092338,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.57628,0.08386689,30.71867,10.78473,77.0,9,0,0,1903,1869,0,193.73,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
649.559,4.349598,235.1221,30.60495,0.01849931,0.08334322,6.092338,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.57628,0.08386689,30.71867,10.78473,77.0,9,0,0,1903,1869,0,193.73,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
650.563,4.349598,235.1221,30.60495,0.01849931,0.08334322,6.092338,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.57628,0.08386689,30.71867,10.78473,77.0,9,0,0,1903,1869,0,193.73,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
651.561,4.349598,235.1221,30.60495,0.01849931,0.08334322,6.092338,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.57628,0.08386689,30.71867,10.78473,77.0,9,0,0,1903,1869,0,193.73,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
652.564,3.106856,167.9444,30.61578,0.01849931,0.1166805,6.092817,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.580395,0.08389134,30.75878,10.86842,77.0,9,0,0,1824,1804,0,193.73,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
653.568,3.106856,167.9444,30.61578,0.01849931,0.1166805,6.092817,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.580395,0.08389134,30.75878,10.86842,77.0,9,0,0,1824,1804,0,193.73,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
654.56,3.106856,167.9444,30.61578,0.01849931,0.1166805,6.092817,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.580395,0.08389134,30.75878,10.86842,77.0,9,0,0,1824,1804,0,193.73,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
655.564,3.106856,167.9444,30.61578,0.01849931,0.1166805,6.092817,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.580395,0.08389134,30.75878,10.86842,77.0,9,0,0,1824,1804,0,193.73,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
656.556,3.106856,167.9444,30.61578,0.01849931,0.1166805,6.092817,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.580395,0.08389134,30.75878,10.86842,77.0,9,0,0,1824,1804,0,193.73,0,0,0,78.35,0,0,0,0,1,0,0,0.0,89.375,95.0,0
657.56,1.864114,100.7666,30.62165,0.01849931,0.1944675,6.093325,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.583014,0.08391726,30.78048,10.94704,77.0,9,0,0,1776,1777,0,193.73,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
658.555,1.864114,100.7666,30.62165,0.01849931,0.1944675,6.093325,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.583014,0.08391726,30.78048,10.94704,77.0,9,0,0,1776,1777,0,193.73,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
659.558,1.864114,100.7666,30.62165,0.01849931,0.1944675,6.093325,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.583014,0.08391726,30.78048,10.94704,77.0,9,0,0,1776,1777,0,193.73,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
660.558,1.864114,100.7666,30.62165,0.01849931,0.1944675,6.093325,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.583014,0.08391726,30.78048,10.94704,77.0,9,0,0,1776,1777,0,193.73,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
661.559,1.864114,100.7666,30.62165,0.01849931,0.1944675,6.093325,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.583014,0.08391726,30.78048,10.94704,77.0,9,0,0,1776,1777,0,193.73,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
662.551,1.864114,100.7666,30.62165,0.01849931,0.1944675,6.093325,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.583014,0.08391726,30.78048,10.94704,77.0,9,0,0,1776,1777,0,193.73,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
663.554,1.864114,100.7666,30.62165,0.01849931,0.1944675,6.093325,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.583014,0.08391726,30.78048,10.94704,77.0,9,0,0,1776,1777,0,193.73,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
664.551,1.864114,100.7666,30.62165,0.01849931,0.1944675,6.093325,0.006041826,0.0,91.4,0.027783,0.0,0,0,0,0,0.0,0.2536462,0,0,0,0.0,192.2,666,0,0,77.0,0,0,0.0,0,0,1,0,2.583014,0.08391726,30.78048,10.94704,77.0,9,0,0,1776,1777,0,193.73,0,0,0,78.8,0,0,0,0,1,0,0,0.0,89.375,95.0,0
